n_objects,n_triangles,n_collisions,n_draw_calls,time_ns
21,252,0,21,1710769
21,252,0,21,1707569
21,252,0,21,1912925
21,252,0,21,1798652
21,252,0,21,1774108
21,252,0,21,1784598
21,252,0,21,1781333
21,252,0,21,1781934
21,252,0,21,1782572
21,252,0,21,1840648
21,252,0,21,1840701
21,252,0,21,1800272
21,252,0,21,1801123
21,252,0,21,1842064
21,252,0,21,1797762
21,252,0,21,1775438
21,252,0,21,1801622
21,252,0,21,1951293
21,252,0,21,1818698
21,252,0,21,1885238
21,252,0,21,1763617
21,252,0,21,1747575
21,252,0,21,1778546
21,252,0,21,1747572
21,252,0,21,1752454
21,252,0,21,1788164
21,252,0,21,1810244
21,252,0,21,1763358
21,252,0,21,1764625
21,252,0,21,1832386
21,252,0,21,1827689
21,252,0,21,1822397
21,252,0,21,1818045
21,252,0,21,1923133
21,252,0,21,1840309
21,252,0,21,1803381
21,252,0,21,1814338
21,252,0,21,1836514
21,252,0,21,1787416
21,252,0,21,1815849
21,252,0,21,1829810
21,252,0,21,1823063
21,252,0,21,1802850
21,252,0,21,1865198
21,252,0,21,1803512
21,252,0,21,1800608
21,252,0,21,1794399
21,252,0,21,1801833
21,252,0,21,1866698
21,252,0,21,1865899
21,252,0,21,1877198
21,252,0,21,1806468
21,252,0,21,1783557
21,252,0,21,1828447
21,252,0,21,1853409
21,252,0,21,1832093
21,252,0,21,1897553
21,252,0,21,1866658
21,252,0,21,1807801
21,252,0,21,1858794
21,252,0,21,1808050
21,252,0,21,1785268
21,252,0,21,1802091
21,252,0,21,1933061
21,252,0,21,1864285
21,252,0,21,1789538
21,252,0,21,1844720
21,252,0,21,1797165
21,252,0,21,1829629
21,252,0,21,1782582
26,312,0,21,2137072
26,312,0,26,2308073
26,312,0,26,2281305
26,312,0,26,2276505
26,312,0,26,2283992
26,312,0,26,2225459
26,312,0,26,2243225
26,312,0,26,2295431
26,312,0,26,2238499
26,312,0,26,2291028
26,312,0,26,2198622
26,312,0,26,2225272
26,312,0,26,2198227
26,312,0,26,2265262
26,312,0,26,2221969
26,312,0,26,2196643
26,312,0,26,2204241
26,312,0,26,2160080
26,312,0,26,2173004
26,312,0,26,2177880
26,312,0,26,2220935
26,312,0,26,2226276
26,312,0,26,2180388
26,312,0,26,2220778
26,312,0,26,2190368
26,312,0,26,2162790
26,312,0,26,2299087
26,312,0,26,2181392
26,312,0,26,2147471
26,312,0,26,2154400
26,312,0,26,2168868
26,312,0,26,2228429
26,312,0,26,2220819
26,312,0,26,2172604
26,312,0,26,2242215
26,312,0,26,2215603
26,312,0,26,2174021
26,312,0,26,2194277
26,312,0,26,2162496
26,312,0,26,2197693
26,312,0,26,2197055
26,312,0,26,2185889
26,312,0,26,3163158
26,312,0,26,2275091
26,312,0,26,2297528
26,312,0,26,2310462
26,312,0,26,2420142
26,312,0,26,2912965
26,312,0,26,3599283
26,312,0,26,5426312
26,312,0,26,6146385
26,312,0,26,6369768
26,312,0,26,6256575
26,312,0,26,6191967
26,312,0,26,6300408
26,312,0,26,6183484
26,312,0,26,5830626
26,312,0,26,4416180
26,312,0,26,3507053
26,312,0,26,3139004
26,312,0,26,3048087
26,312,0,26,2797075
26,312,0,26,2679306
26,312,0,26,2607480
26,312,0,26,2547163
26,312,0,26,2519909
26,312,0,26,2482443
26,312,0,26,2508894
26,312,0,26,2419450
26,312,0,26,2390364
26,312,0,26,2424297
26,312,0,26,2469468
26,312,0,26,2423052
26,312,0,26,2389009
26,312,0,26,2358622
26,312,0,26,2363327
26,312,0,26,2311186
26,312,0,26,2473330
26,312,0,26,2325728
26,312,0,26,2314318
26,312,0,26,2290897
26,312,0,26,2284828
26,312,0,26,2302913
26,312,0,26,2442915
26,312,0,26,2404767
26,312,0,26,2244300
26,312,0,26,2278589
26,312,0,26,2259776
26,312,0,26,2252218
26,312,0,26,2366015
26,312,0,26,2425589
26,312,0,26,2229869
26,312,0,26,2249913
26,312,0,26,2185937
26,312,0,26,2288348
26,312,0,26,2309742
26,312,0,26,2297338
26,312,0,26,2221322
26,312,0,26,2221501
26,312,0,26,2199457
26,312,0,26,2192346
26,312,0,26,2240040
26,312,0,26,2206193
26,312,0,26,2278124
26,312,0,26,2287969
26,312,0,26,2171054
26,312,0,26,2161192
26,312,0,26,2265093
26,312,0,26,2219183
26,312,0,26,2248800
26,312,0,26,2203076
26,312,0,26,2206017
26,312,0,26,2214772
26,312,0,26,2232478
26,312,0,26,2398534
26,312,0,26,2344055
26,312,0,26,2197060
26,312,0,26,2189228
26,312,0,26,2185047
26,312,0,26,2289869
26,312,0,26,2322945
26,312,0,26,2299762
26,312,0,26,2141902
26,312,0,26,2211520
26,312,0,26,2196065
26,312,0,26,2266193
26,312,0,26,2443895
26,312,0,26,2188617
26,312,0,26,2208117
26,312,0,26,2250193
26,312,0,26,2200337
26,312,0,26,2151842
26,312,0,26,2390373
26,312,0,26,2204309
26,312,0,26,2219576
26,312,0,26,2294784
26,312,0,26,2252516
26,312,0,26,2167778
26,312,0,26,2259903
26,312,0,26,2224097
26,312,0,26,2256061
26,312,0,26,2156835
26,312,0,26,2190358
26,312,0,26,2176811
26,312,0,26,2159980
26,312,0,26,2272263
26,312,0,26,2163284
26,312,0,26,2134849
26,312,0,26,2183282
26,312,0,26,2231589
26,312,0,26,2169110
26,312,0,26,2382638
26,312,0,26,2231454
26,312,0,26,2380322
26,312,0,26,2146752
26,312,0,26,2136750
26,312,0,26,2143328
26,312,0,26,2227178
26,312,0,26,2453791
26,312,0,26,2672168
26,312,0,26,2920411
26,312,0,26,3097322
26,312,0,26,3541668
26,312,0,26,4139030
26,312,0,26,4242459
26,312,0,26,4420965
26,312,0,26,4722048
26,312,0,26,4920882
26,312,0,26,4673623
26,312,0,26,4836392
26,312,0,26,3979477
26,312,0,26,3406761
26,312,0,26,3088419
26,312,0,26,2916133
26,312,0,26,2761813
26,312,0,26,2642793
26,312,0,26,2538087
26,312,0,26,2455341
26,312,0,26,2472290
26,312,0,26,2457488
26,312,0,26,2371089
26,312,0,26,2304732
26,312,0,26,2292912
26,312,0,26,2260659
26,312,0,26,2541823
26,312,0,26,2415832
26,312,0,26,2461926
26,312,0,26,2527930
26,312,0,26,2676979
26,312,0,26,2738723
26,312,0,26,2904490
26,312,0,26,2915922
26,312,0,26,3010959
26,312,0,26,3054957
26,312,0,26,3169550
26,312,0,26,2983054
26,312,0,26,2814446
26,312,0,26,2686289
26,312,0,26,2652076
26,312,0,26,2664001
26,312,0,26,2594518
26,312,0,26,2616196
26,312,0,26,2503560
26,312,0,26,2470129
26,312,0,26,2392254
26,312,0,26,2524469
26,312,0,26,2503426
26,312,0,26,2477086
26,312,0,26,2416279
26,312,0,26,2368418
26,312,0,26,2339735
26,312,0,26,2404599
26,312,0,26,2313682
26,312,0,26,2320103
26,312,0,26,2246315
26,312,0,26,2312499
26,312,0,26,2325713
26,312,0,26,2302689
26,312,0,26,2267086
26,312,0,26,2256960
26,312,0,26,2228458
26,312,0,26,2179963
26,312,0,26,2254629
26,312,0,26,2269755
26,312,0,26,2240947
26,312,0,26,2298381
26,312,0,26,2197237
26,312,0,26,2211845
26,312,0,26,2192955
26,312,0,26,2320105
26,312,0,26,2249449
26,312,0,26,2186330
26,312,0,26,2213549
26,312,0,26,2453490
26,312,0,26,2231224
26,312,0,26,2232128
26,312,0,26,2333178
26,312,0,26,2309444
26,312,0,26,2176276
26,312,0,26,2180694
26,312,0,26,2257918
26,312,0,26,2155209
26,312,0,26,2408645
26,312,0,26,2302844
26,312,0,26,2152380
26,312,0,26,2170373
26,312,0,26,2170647
26,312,0,26,2334267
26,312,0,26,2453381
26,312,0,26,2220373
26,312,0,26,2195094
26,312,0,26,2198752
26,312,0,26,2199379
26,312,0,26,2238046
26,312,0,26,2428476
26,312,0,26,2267129
26,312,0,26,2246791
26,312,0,26,2232980
26,312,0,26,2183304
26,312,0,26,2215106
26,312,0,26,2439361
26,312,0,26,2254779
26,312,0,26,2211261
26,312,0,26,2208370
26,312,0,26,2233602
26,312,0,26,2239826
26,312,0,26,2304868
26,312,0,26,2259461
26,312,0,26,2254531
26,312,0,26,2242329
26,312,0,26,2190128
26,312,0,26,2188058
26,312,0,26,2197916
26,312,0,26,2439863
26,312,0,26,2289987
26,312,0,26,2203005
26,312,0,26,2266030
26,312,0,26,2247290
26,312,0,26,2188207
26,312,0,26,2456797
26,312,0,26,2277879
26,312,0,26,2211038
26,312,0,26,2166634
26,312,0,26,2175579
26,312,0,26,2187678
26,312,0,26,2437522
26,312,0,26,2235379
26,312,0,26,2222495
26,312,0,26,2232013
26,312,0,26,2223724
26,312,0,26,2190712
26,312,0,26,2287743
26,312,0,26,2293511
26,312,0,26,2234578
26,312,0,26,2271089
26,312,0,26,2255419
26,312,0,26,2239260
26,312,0,26,2469685
26,312,0,26,2262094
26,312,0,26,2260294
26,312,0,26,2290180
26,312,0,26,2229848
26,312,0,26,2228021
26,312,0,26,2244825
26,312,0,26,2407041
26,312,0,26,2239073
26,312,0,26,2236578
26,312,0,26,2214303
26,312,0,26,2221218
26,312,0,26,2198957
26,312,0,26,2403709
26,312,0,26,2233640
26,312,0,26,2231152
26,312,0,26,2211386
26,312,0,26,2169585
26,312,0,26,2204053
26,312,0,26,2230786
26,312,0,26,2244960
26,312,0,26,2276030
26,312,0,26,2197860
26,312,0,26,2218765
26,312,0,26,2218085
26,312,0,26,2304929
26,312,0,26,2254546
26,312,0,26,2238350
26,312,0,26,2209677
26,312,0,26,2194801
26,312,0,26,2217258
26,312,0,26,2260574
26,312,0,26,2257933
26,312,0,26,2228324
26,312,0,26,2243980
26,312,0,26,2262178
26,312,0,26,2236363
26,312,0,26,2226452
26,312,0,26,2354804
26,312,0,26,2282888
26,312,0,26,2277787
26,312,0,26,2240377
26,312,0,26,2293319
26,312,0,26,2283334
26,312,0,26,2305558
26,312,0,26,2257950
26,312,0,26,2250556
26,312,0,26,2368430
26,312,0,26,2252157
26,312,0,26,2227858
26,312,0,26,2267065
26,312,0,26,2231660
26,312,0,26,2286701
26,312,0,26,2227687
26,312,0,26,2230961
26,312,0,26,2251841
26,312,0,26,2340290
26,312,0,26,2276151
26,312,0,26,2301449
26,312,0,26,2269080
26,312,0,26,2251807
26,312,0,26,2280463
26,312,0,26,2320031
26,312,0,26,2292946
26,312,0,26,2291652
26,312,0,26,2239590
26,312,0,26,2241251
26,312,0,26,2253593
26,312,0,26,2317056
26,312,0,26,2264479
26,312,0,26,2283607
26,312,0,26,2222544
26,312,0,26,2207152
26,312,0,26,2233940
26,312,0,26,2246685
26,312,0,26,2309685
26,312,0,26,2320354
26,312,0,26,2229669
26,312,0,26,2211111
26,312,0,26,2307521
26,312,0,26,2251853
26,312,0,26,2322886
26,312,0,26,2219872
26,312,0,26,2215344
26,312,0,26,2207001
26,312,0,26,2202029
26,312,0,26,2220269
26,312,0,26,2310054
26,312,0,26,2230186
26,312,0,26,2263050
26,312,0,26,2256212
26,312,0,26,2173754
26,312,0,26,2205868
26,312,0,26,2346860
26,312,0,26,2199931
26,312,0,26,2193813
26,312,0,26,2236870
26,312,0,26,2203772
26,312,0,26,2222095
26,312,0,26,2291003
26,312,0,26,2219694
26,312,0,26,2204840
26,312,0,26,2217560
26,312,0,26,2194205
26,312,0,26,2173480
26,312,0,26,2218086
26,312,0,26,2279485
26,312,0,26,2198884
26,312,0,26,2234473
26,312,0,26,2211266
26,312,0,26,2204266
26,312,0,26,2239208
26,312,0,26,2243866
26,312,0,26,2302847
26,312,0,26,2231967
26,312,0,26,2207259
26,312,0,26,2265420
26,312,0,26,2222302
26,312,0,26,2297639
26,312,0,26,2262309
26,312,0,26,2222727
26,312,0,26,2232084
26,312,0,26,2208774
26,312,0,26,2230160
26,312,0,26,2198274
26,312,0,26,2295053
26,312,0,26,2260200
26,312,0,26,2272305
26,312,0,26,2223312
26,312,0,26,2210522
26,312,0,26,2204877
26,312,0,26,2273715
26,312,0,26,2204686
26,312,0,26,2235264
26,312,0,26,2183308
26,312,0,26,2194548
26,312,0,26,2203201
26,312,0,26,2243439
26,312,0,26,2246516
26,312,0,26,2220409
26,312,0,26,2209732
26,312,0,26,2211286
26,312,0,26,2194245
26,312,0,26,2182496
26,312,0,26,2309666
26,312,0,26,2209557
26,312,0,26,2198895
26,312,0,26,2277737
31,372,0,26,2511391
31,372,0,31,2743191
31,372,0,31,2788724
31,372,0,31,2745178
31,372,0,31,2735748
31,372,0,31,2741962
31,372,0,31,2713244
31,372,0,31,2829427
31,372,0,31,2756527
31,372,0,31,2898545
31,372,0,31,2743213
31,372,0,31,2714483
31,372,0,31,2809430
31,372,0,31,2755753
31,372,0,31,2692631
31,372,0,31,2678938
31,372,0,31,2656708
31,372,0,31,2772178
31,372,0,31,2769130
31,372,0,31,2702097
31,372,0,31,2725033
31,372,0,31,2738019
31,372,0,31,2784581
31,372,0,31,2718784
31,372,0,31,2655921
31,372,0,31,2702410
31,372,0,31,2694752
31,372,0,31,2782286
31,372,0,31,2706180
31,372,0,31,2733675
31,372,0,31,2642496
31,372,0,31,2669172
31,372,0,31,2722797
31,372,0,31,2765413
31,372,0,31,2753995
31,372,0,31,2687661
31,372,0,31,2698952
31,372,0,31,2726346
31,372,0,31,2820868
31,372,0,31,2767960
31,372,0,31,2698774
31,372,0,31,2710917
31,372,0,31,2650442
31,372,0,31,2764467
31,372,0,31,2734923
31,372,0,31,2743898
31,372,0,31,2712250
31,372,0,31,2766127
31,372,0,31,2833436
31,372,0,31,2745597
31,372,0,31,2723457
31,372,0,31,2659133
31,372,0,31,2687989
31,372,0,31,2814111
31,372,0,31,2783989
31,372,0,31,2794416
31,372,0,31,2706607
31,372,0,31,2727117
31,372,0,31,2833510
31,372,0,31,2694290
31,372,0,31,2755053
31,372,0,31,2718430
31,372,0,31,2706129
31,372,0,31,2681629
31,372,0,31,2670466
31,372,0,31,2726959
31,372,0,31,2687100
31,372,0,31,2714271
31,372,0,31,2696083
31,372,0,31,2797952
31,372,0,31,2742507
31,372,0,31,2733013
31,372,0,31,2684399
31,372,0,31,2685885
31,372,0,31,2739688
31,372,0,31,2719645
31,372,0,31,2715988
31,372,0,31,2694294
31,372,0,31,2684936
31,372,0,31,2759908
31,372,0,31,2742727
31,372,0,31,2763905
31,372,0,31,2686886
31,372,0,31,2710679
31,372,0,31,2788530
31,372,0,31,2709964
31,372,0,31,2735273
31,372,0,31,2693822
31,372,0,31,2692747
31,372,0,31,2870449
31,372,0,31,2730594
31,372,0,31,2775222
31,372,0,31,2752945
31,372,0,31,2755099
31,372,0,31,2803598
31,372,0,31,2789820
31,372,0,31,2840580
31,372,0,31,2693845
31,372,0,31,2691495
31,372,0,31,2720778
31,372,0,31,2783611
31,372,0,31,2692560
31,372,0,31,3164810
31,372,0,31,2698691
31,372,0,31,2695156
31,372,0,31,4050005
31,372,0,31,2782335
31,372,0,31,2817998
31,372,0,31,2772873
31,372,0,31,2776383
31,372,0,31,2744874
31,372,0,31,2789811
31,372,0,31,2724329
31,372,0,31,2760214
31,372,0,31,2793371
31,372,0,31,2761195
31,372,0,31,2787218
31,372,0,31,2703708
31,372,0,31,2768052
31,372,0,31,2747247
31,372,0,31,2710047
31,372,0,31,2731380
31,372,0,31,2717702
31,372,0,31,2688017
31,372,0,31,2720823
31,372,0,31,2776222
31,372,0,31,2731335
31,372,0,31,2716988
31,372,0,31,2749227
31,372,0,31,2802203
31,372,0,31,2750396
31,372,0,31,2729498
31,372,0,31,2724095
31,372,0,31,2715420
31,372,0,31,2749586
31,372,0,31,2790721
31,372,0,31,2787169
31,372,0,31,2726303
31,372,0,31,2689285
31,372,0,31,2689691
31,372,0,31,2775340
31,372,0,31,2786557
31,372,0,31,2682685
31,372,0,31,2648151
31,372,0,31,2684989
31,372,0,31,2773829
31,372,0,31,2782397
31,372,0,31,2736135
31,372,0,31,2692958
31,372,0,31,2796108
31,372,0,31,2971562
31,372,0,31,2711844
31,372,0,31,2718337
31,372,0,31,2728397
31,372,0,31,2686706
31,372,0,31,2869207
31,372,0,31,2762624
31,372,0,31,2750514
31,372,0,31,2717103
31,372,0,31,2701507
31,372,0,31,2915717
31,372,0,31,2791049
31,372,0,31,2785476
31,372,0,31,2688437
31,372,0,31,2702896
31,372,0,31,2894962
31,372,0,31,2745225
31,372,0,31,2748017
31,372,0,31,2740723
31,372,0,31,2765490
31,372,0,31,2902564
31,372,0,31,2744498
31,372,0,31,2814122
31,372,0,31,2710598
31,372,0,31,2729444
31,372,0,31,2796313
31,372,0,31,2746005
31,372,0,31,2740558
31,372,0,31,2705046
31,372,0,31,2701435
31,372,0,31,2730942
31,372,0,31,2819611
31,372,0,31,2729781
31,372,0,31,2740646
31,372,0,31,2716871
31,372,0,31,2694879
31,372,0,31,2919213
31,372,0,31,2764983
31,372,0,31,2770907
31,372,0,31,2712995
31,372,0,31,2677305
31,372,0,31,2968091
31,372,0,31,2776741
31,372,0,31,2781294
31,372,0,31,2861886
31,372,0,31,2721630
31,372,0,31,2895240
31,372,0,31,2723368
31,372,0,31,2737294
31,372,0,31,2708636
31,372,0,31,2728421
31,372,0,31,2921000
31,372,0,31,2787800
31,372,0,31,2715037
31,372,0,31,2734392
31,372,0,31,2693152
31,372,0,31,2906358
31,372,0,31,2753855
31,372,0,31,2708547
31,372,0,31,2751075
31,372,0,31,2714798
31,372,0,31,2865801
31,372,0,31,2804622
31,372,0,31,2699261
31,372,0,31,2693074
31,372,0,31,2748348
31,372,0,31,2962665
31,372,0,31,2791611
31,372,0,31,2750339
31,372,0,31,2702587
31,372,0,31,2705277
31,372,0,31,2946535
31,372,0,31,2794486
31,372,0,31,2737241
31,372,0,31,2691970
31,372,0,31,2701272
31,372,0,31,2906854
31,372,0,31,2719258
31,372,0,31,2689780
31,372,0,31,2741042
31,372,0,31,2737410
31,372,0,31,2843046
31,372,0,31,2779403
31,372,0,31,2710427
31,372,0,31,2696674
31,372,0,31,2734439
31,372,0,31,2874707
31,372,0,31,2777894
31,372,0,31,2774531
31,372,0,31,2746163
31,372,0,31,2690584
31,372,0,31,2759924
31,372,0,31,2750584
31,372,0,31,2793110
31,372,0,31,2721047
31,372,0,31,2747974
31,372,0,31,2696516
31,372,0,31,2854929
31,372,0,31,2728559
31,372,0,31,2743827
31,372,0,31,2746835
31,372,0,31,2737963
31,372,0,31,2935554
31,372,0,31,2762630
31,372,0,31,2695292
31,372,0,31,2731481
31,372,0,31,2738576
31,372,0,31,2989845
31,372,0,31,2794402
31,372,0,31,2744487
31,372,0,31,2801177
31,372,0,31,2701855
31,372,0,31,2881488
31,372,0,31,2784584
31,372,0,31,2783431
31,372,0,31,2716354
31,372,0,31,2726535
31,372,0,31,2938977
31,372,0,31,2767256
31,372,0,31,2797683
31,372,0,31,2756582
31,372,0,31,2701588
31,372,0,31,2943912
31,372,0,31,2752032
31,372,0,31,2726009
31,372,0,31,2734335
31,372,0,31,2746375
31,372,0,31,2881390
31,372,0,31,2814267
31,372,0,31,2714983
31,372,0,31,2687567
31,372,0,31,2753287
31,372,0,31,2902711
31,372,0,31,2775290
31,372,0,31,2764307
31,372,0,31,2792560
31,372,0,31,2700301
31,372,0,31,2890504
31,372,0,31,2745083
31,372,0,31,2781652
31,372,0,31,2683208
31,372,0,31,2740436
31,372,0,31,2846130
31,372,0,31,2776384
31,372,0,31,2782823
31,372,0,31,2727017
31,372,0,31,3081180
31,372,0,31,3294570
31,372,0,31,2851768
31,372,0,31,2763341
31,372,0,31,2717745
31,372,0,31,2727054
31,372,0,31,2791799
31,372,0,31,2743344
31,372,0,31,2775578
31,372,0,31,2784055
31,372,0,31,2690718
31,372,0,31,2800932
31,372,0,31,2767547
31,372,0,31,2745876
31,372,0,31,2718039
31,372,0,31,2701424
31,372,0,31,2926261
31,372,0,31,2718043
31,372,0,31,2750187
31,372,0,31,2651806
31,372,0,31,2719576
31,372,0,31,2793862
31,372,0,31,2740214
31,372,0,31,2757063
31,372,0,31,2713765
31,372,0,31,2670276
31,372,0,31,2967772
31,372,0,31,2789497
31,372,0,31,2693400
31,372,0,31,2707095
31,372,0,31,2671489
31,372,0,31,2691081
31,372,0,31,2869161
31,372,0,31,2772451
31,372,0,31,2673140
31,372,0,31,2696130
31,372,0,31,2683107
31,372,0,31,2863538
31,372,0,31,2794274
31,372,0,31,2717121
31,372,0,31,2687834
31,372,0,31,2717237
31,372,0,31,2872452
31,372,0,31,2746889
31,372,0,31,2702822
31,372,0,31,2707411
31,372,0,31,2693469
31,372,0,31,2866887
31,372,0,31,2758422
31,372,0,31,2680651
31,372,0,31,2781556
31,372,0,31,2702149
31,372,0,31,2928373
31,372,0,31,2760258
31,372,0,31,2699876
31,372,0,31,2788901
36,432,0,31,4113794
36,432,0,36,3336580
36,432,0,36,3242374
36,432,0,36,3156321
36,432,0,36,3200380
36,432,0,36,3295072
36,432,0,36,3320053
36,432,0,36,3211949
36,432,0,36,3195217
36,432,0,36,3241711
36,432,0,36,3255940
36,432,0,36,3272167
36,432,0,36,3263904
36,432,0,36,3243598
36,432,0,36,3428189
36,432,0,36,3313179
36,432,0,36,3212810
36,432,0,36,3194494
36,432,0,36,3357838
36,432,0,36,3269919
36,432,0,36,3646294
36,432,0,36,3301615
36,432,0,36,3285670
36,432,0,36,3249443
36,432,0,36,3219081
36,432,0,36,3194555
36,432,0,36,3153136
36,432,0,36,3300611
36,432,0,36,3230162
36,432,0,36,3207304
36,432,0,36,3180732
36,432,0,36,3374382
36,432,0,36,3243142
36,432,0,36,3213061
36,432,0,36,3155469
36,432,0,36,3205347
36,432,0,36,3233785
36,432,0,36,3274111
36,432,0,36,3243719
36,432,0,36,3150547
36,432,0,36,3369828
36,432,0,36,3235781
36,432,0,36,3225877
36,432,0,36,3255993
36,432,0,36,3327469
36,432,0,36,3250360
36,432,0,36,3251355
36,432,0,36,3248654
36,432,0,36,3331719
36,432,0,36,3250134
36,432,0,36,3176246
36,432,0,36,3170156
36,432,0,36,3186859
36,432,0,36,3386862
36,432,0,36,3264232
36,432,0,36,3220027
36,432,0,36,3219087
36,432,0,36,3353476
36,432,0,36,3504465
36,432,0,36,3301661
36,432,0,36,3315888
36,432,0,36,3422069
36,432,0,36,3386374
36,432,0,36,3280797
36,432,0,36,3251948
36,432,0,36,3267149
36,432,0,36,3285662
36,432,0,36,3178318
36,432,0,36,3123757
36,432,0,36,3187228
36,432,0,36,3527469
36,432,0,36,4327903
36,432,0,36,5440955
36,432,0,36,6884050
36,432,0,36,7623465
36,432,0,36,7543852
36,432,0,36,7091079
36,432,0,36,5943119
36,432,0,36,4483231
36,432,0,36,4015964
36,432,0,36,3706724
36,432,0,36,3593959
36,432,0,36,3509269
36,432,0,36,3392094
36,432,0,36,3313184
36,432,0,36,3272388
36,432,0,36,3186062
36,432,0,36,3224923
36,432,0,36,3147441
36,432,0,36,3271789
36,432,0,36,3250443
36,432,0,36,3184626
36,432,0,36,3291356
36,432,0,36,3164443
36,432,0,36,3252144
36,432,0,36,3244153
36,432,0,36,3206318
36,432,0,36,3253313
36,432,0,36,3164248
36,432,0,36,3212202
36,432,0,36,3113264
36,432,0,36,3185185
36,432,0,36,3175434
36,432,0,36,3190900
36,432,0,36,3164944
36,432,0,36,3236548
36,432,0,36,3172269
36,432,0,36,3181860
36,432,0,36,3143766
36,432,0,36,3132422
36,432,0,36,3190510
36,432,0,36,3150829
36,432,0,36,3201543
36,432,0,36,3127868
36,432,0,36,3122137
36,432,0,36,3205145
36,432,0,36,3212333
36,432,0,36,3146731
36,432,0,36,3175415
36,432,0,36,3203182
36,432,0,36,3161364
36,432,0,36,3156434
36,432,0,36,3161683
36,432,0,36,3213706
36,432,0,36,3197000
36,432,0,36,3130439
36,432,0,36,3117194
36,432,0,36,3104861
36,432,0,36,3149738
36,432,0,36,3161072
36,432,0,36,3116889
36,432,0,36,3086790
36,432,0,36,3136624
36,432,0,36,3157839
36,432,0,36,3114792
36,432,0,36,3137849
36,432,0,36,3116493
36,432,0,36,3154195
36,432,0,36,3157092
36,432,0,36,3175236
36,432,0,36,3113476
36,432,0,36,3143403
36,432,0,36,3128166
36,432,0,36,3077278
36,432,0,36,3134189
36,432,0,36,3157682
36,432,0,36,3239629
36,432,0,36,3125973
36,432,0,36,3149352
36,432,0,36,3106784
36,432,0,36,3089127
36,432,0,36,3136420
36,432,0,36,3109954
36,432,0,36,3137116
36,432,0,36,3135071
36,432,0,36,3225367
36,432,0,36,3177723
36,432,0,36,3152574
36,432,0,36,3136241
36,432,0,36,3106812
36,432,0,36,3226439
36,432,0,36,3135654
36,432,0,36,3103394
36,432,0,36,3132877
36,432,0,36,3207657
36,432,0,36,3169332
36,432,0,36,3160707
36,432,0,36,3160162
36,432,0,36,3174833
36,432,0,36,3168322
36,432,0,36,3103339
36,432,0,36,3294324
36,432,0,36,3111987
36,432,0,36,3187906
36,432,0,36,3087422
36,432,0,36,3165297
36,432,0,36,3165016
36,432,0,36,3237298
36,432,0,36,3137121
36,432,0,36,3090630
36,432,0,36,3104535
36,432,0,36,3110748
36,432,0,36,3181482
36,432,0,36,3200968
36,432,0,36,3155113
36,432,0,36,3187146
36,432,0,36,3236743
36,432,0,36,3162567
36,432,0,36,3173240
36,432,0,36,3214324
36,432,0,36,3144947
36,432,0,36,3244133
36,432,0,36,3130904
36,432,0,36,3223050
36,432,0,36,3145172
36,432,0,36,3254435
36,432,0,36,3235023
36,432,0,36,3165252
36,432,0,36,3124998
36,432,0,36,3209622
36,432,0,36,3221997
36,432,0,36,3134294
36,432,0,36,3241978
36,432,0,36,3142607
36,432,0,36,3185493
36,432,0,36,3144191
36,432,0,36,3137027
36,432,0,36,3131243
36,432,0,36,3112410
36,432,0,36,3157170
36,432,0,36,3115706
36,432,0,36,3147458
36,432,0,36,3170247
36,432,0,36,3154867
36,432,0,36,3133200
36,432,0,36,3127586
36,432,0,36,3099447
36,432,0,36,3093337
36,432,0,36,3180961
36,432,0,36,3137130
36,432,0,36,3136224
36,432,0,36,3120260
36,432,0,36,3155845
36,432,0,36,3122923
36,432,0,36,3157827
36,432,0,36,3115919
36,432,0,36,3140017
36,432,0,36,3210033
36,432,0,36,3163580
36,432,0,36,3201625
36,432,0,36,3208311
36,432,0,36,3242371
36,432,0,36,3339757
36,432,0,36,3200988
36,432,0,36,3202772
36,432,0,36,3240879
36,432,0,36,3583583
36,432,0,36,4475490
36,432,0,36,5240586
36,432,0,36,6478756
36,432,0,36,7195633
36,432,0,36,7070505
36,432,0,36,6816998
36,432,0,36,5156043
36,432,0,36,4343632
36,432,0,36,3908858
36,432,0,36,3736078
36,432,0,36,3536836
36,432,0,36,3378315
36,432,0,36,3308763
36,432,0,36,3318815
36,432,0,36,3226423
36,432,0,36,3168384
36,432,0,36,3182269
36,432,0,36,3393739
36,432,0,36,3319976
36,432,0,36,3190892
36,432,0,36,3193089
36,432,0,36,3161844
36,432,0,36,3237224
36,432,0,36,3202367
36,432,0,36,3165255
36,432,0,36,3243929
36,432,0,36,3250819
36,432,0,36,3135954
36,432,0,36,3214516
36,432,0,36,3136869
36,432,0,36,3147428
36,432,0,36,3112958
36,432,0,36,3184718
36,432,0,36,3145919
36,432,0,36,3134596
36,432,0,36,3245814
41,492,0,36,3458138
41,492,0,41,3693561
41,492,0,41,3738934
41,492,0,41,3709264
41,492,0,41,3741156
41,492,0,41,3699765
41,492,0,41,3734078
41,492,0,41,3707624
41,492,0,41,3752846
41,492,0,41,3730967
41,492,0,41,3746981
41,492,0,41,3731033
41,492,0,41,3685075
41,492,0,41,3719391
41,492,0,41,3732388
41,492,0,41,3699904
41,492,0,41,3741090
41,492,0,41,3667390
41,492,0,41,3742704
41,492,0,41,3733393
41,492,0,41,3746687
41,492,0,41,3671335
41,492,0,41,3744962
41,492,0,41,3731160
